REGN,NAME_B,NUM_SC,DT,A_P,IITG_RUB,Применяется
1810,АЗИАТСКО-ТИХООКЕАНСКИЙ БАНК,604,2024-12-01,1,7838125000.0,
1810,АЗИАТСКО-ТИХООКЕАНСКИЙ БАНК,608,2024-12-01,1,793696000.0,
1810,АЗИАТСКО-ТИХООКЕАНСКИЙ БАНК,449,2024-12-01,1,0.0,Да
2268,МТС-БАНК,459,2024-12-01,1,7424730000.0,
2268,МТС-БАНК,409,2024-12-01,1,7000.0,
2,ВИКИНГ,90.6,2024-12-01,1,7113000.0,
1288,СТАВРОПОЛЬПРОМСТРОЙБАНК,90.3,2024-12-01,1,1000.0,
1747,НОВОКИБ,90.4,2024-12-01,1,311009000.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,20.0,2024-12-01,1,454385000.0,
1637,СДМ-БАНК,504,2024-12-01,1,11280257000.0,
3294,НРД,90.5,2024-12-01,1,20742990000.0,
1557,ВУЗ-БАНК,90.6,2024-12-01,1,5505626000.0,
2507,ТОЛЬЯТТИХИМБАНК,99996,2024-12-01,1,2650194000.0,
3223,СВОЙ БАНК,45.0,2024-12-01,1,1263716000.0,
2568,КУРГАН,45.0,2024-12-01,1,620569000.0,
2799,БАНК ФИНАМ,90.4,2024-12-01,1,2211966000.0,
2673,ТБанк,304,2024-12-01,1,17355484000.0,
2673,ТБанк,502,2024-12-01,1,202179241000.0,
2609,ИТ БАНК,604,2024-12-01,1,323723000.0,
2609,ИТ БАНК,20.0,2024-12-01,1,48264000.0,
2307,ИНГОССТРАХ БАНК,90.5,2024-12-01,1,736086006000.0,
2307,ИНГОССТРАХ БАНК,47.1,2024-12-01,1,575155000.0,
2307,ИНГОССТРАХ БАНК,45.2,2024-12-01,1,37850995000.0,
3138,БАНК ЖИЛИЩНОГО ФИНАНСИРОВАНИЯ,90.6,2024-12-01,1,255801000.0,
3138,БАНК ЖИЛИЩНОГО ФИНАНСИРОВАНИЯ,609,2024-12-01,1,410943000.0,
3413,РБА,90.4,2024-12-01,1,304103000.0,
2576,ГАРАНТ-ИНВЕСТ,458,2024-12-01,1,1726126000.0,Да
3349,РОССЕЛЬХОЗБАНК,446,2024-12-01,1,31734568000.0,Да
3349,РОССЕЛЬХОЗБАНК,47.1,2024-12-01,1,2026660000.0,
3349,РОССЕЛЬХОЗБАНК,612,2024-12-01,1,0.0,
3257,РОССИТА-БАНК,706,2024-12-01,1,8555088000.0,
2629,ДЖ.П. МОРГАН БАНК ИНТЕРНЕШНЛ,301,2024-12-01,1,336253939000.0,
2629,ДЖ.П. МОРГАН БАНК ИНТЕРНЕШНЛ,933,2024-12-01,1,56807350000.0,
2629,ДЖ.П. МОРГАН БАНК ИНТЕРНЕШНЛ,90.5,2024-12-01,1,0.0,
2629,ДЖ.П. МОРГАН БАНК ИНТЕРНЕШНЛ,501,2024-12-01,1,0.0,
2629,ДЖ.П. МОРГАН БАНК ИНТЕРНЕШНЛ,47.1,2024-12-01,1,0.0,
3138,БАНК ЖИЛИЩНОГО ФИНАНСИРОВАНИЯ,459,2024-12-01,1,706529000.0,
3255,БАНК ЗЕНИТ,90.6,2024-12-01,1,2617576000.0,
3166,ПЛАТЕЖНЫЙ ЦЕНТР,60.0,2024-12-01,1,80934000.0,
2602,АЛМАЗЭРГИЭНБАНК,448,2024-12-01,1,221500000.0,Да
1067,РЕАЛИСТ,90.6,2024-12-01,1,1830810000.0,
2638,ПРОМТРАНСБАНК,454,2024-12-01,1,367963000.0,Да
2564,ЯРИНТЕРБАНК,454,2024-12-01,1,81345000.0,Да
2602,АЛМАЗЭРГИЭНБАНК,474,2024-12-01,1,1008757000.0,
121,ЦЕНТРОКРЕДИТ,933,2024-12-01,1,33590562000.0,
1326,АЛЬФА-БАНК,458,2024-12-01,1,287907076000.0,Да
2390,ИТУРУП,319,2024-12-01,1,4000000000.0,
2860,АГРОРОС,45.0,2024-12-01,1,1174359000.0,
3413,РБА,60.0,2024-12-01,1,7387000.0,
2738,ДЕРЖАВА,612,2024-12-01,1,0.0,
2407,МВС БАНК,45.0,2024-12-01,1,136547000.0,
2407,МВС БАНК,458,2024-12-01,1,9320000.0,Да
254,ХЛЫНОВ,32.1,2024-12-01,1,1000000000.0,
3252,ГАЗЭНЕРГОБАНК,474,2024-12-01,1,4738622000.0,
2964,УРАЛПРОМБАНК,474,2024-12-01,1,44485000.0,
2733,ПРИМСОЦБАНК,609,2024-12-01,1,337664000.0,
2733,ПРИМСОЦБАНК,90.6,2024-12-01,1,1226270000.0,
2733,ПРИМСОЦБАНК,453,2024-12-01,1,31743000.0,Да
2733,ПРИМСОЦБАНК,302,2024-12-01,1,1278147000.0,
1343,ЛЕВОБЕРЕЖНЫЙ,617,2024-12-01,1,296928000.0,
1307,ЭНЕРГОТРАНСБАНК,20.0,2024-12-01,1,1953110000.0,
2880,АГРОПРОМКРЕДИТ,45.2,2024-12-01,1,1104730000.0,
2590,АК БАРС,458,2024-12-01,1,20748277000.0,Да
3099,РОССИЙСКАЯ ФИНАНСОВАЯ КОРПОРАЦИЯ,474,2024-12-01,1,28611000.0,
3099,РОССИЙСКАЯ ФИНАНСОВАЯ КОРПОРАЦИЯ,319,2024-12-01,1,18100000000.0,
3124,НС БАНК,45.0,2024-12-01,1,5006282000.0,
3124,НС БАНК,612,2024-12-01,1,0.0,
3287,ВСЕРОССИЙСКИЙ БАНК РАЗВИТИЯ РЕГИОНОВ,7XXXX,2024-12-01,1,885948365000.0,
3251,ПРОМСВЯЗЬБАНК,4XXXX,2024-12-01,1,6500825784000.0,
3269,БАНК ОРЕНБУРГ,706,2024-12-01,1,7508895000.0,
3269,БАНК ОРЕНБУРГ,451,2024-12-01,1,500285000.0,Да
2210,ТРАНСКАПИТАЛБАНК,106,2024-12-01,1,4961962000.0,
3415,БАНК РСИ,60.0,2024-12-01,1,4002000.0,
3175,ИС БАНК,806,2024-12-01,1,171000.0,
3175,ИС БАНК,459,2024-12-01,1,29079000.0,
3395,МБА-МОСКВА,45.2,2024-12-01,1,38714000.0,
2587,АКИБАНК,45.0,2024-12-01,1,7462304000.0,
3300,КОШЕЛЕВ-БАНК,706,2024-12-01,1,6824336000.0,
3300,КОШЕЛЕВ-БАНК,458,2024-12-01,1,256176000.0,Да
3300,КОШЕЛЕВ-БАНК,474,2024-12-01,1,319134000.0,
3176,БАЛТИНВЕСТБАНК,60.0,2024-12-01,1,8995167000.0,
2982,ГОРБАНК,504,2024-12-01,1,920060000.0,
2982,ГОРБАНК,90.5,2024-12-01,1,1674795000.0,
3300,КОШЕЛЕВ-БАНК,90.4,2024-12-01,1,1552741000.0,
3365,МОСКОММЕРЦБАНК,32.1,2024-12-01,1,0.0,
3365,МОСКОММЕРЦБАНК,610,2024-12-01,1,393000.0,
3333,КОММЕРЦБАНК (ЕВРАЗИЯ),474,2024-12-01,1,11505902000.0,
1810,АЗИАТСКО-ТИХООКЕАНСКИЙ БАНК,501,2024-12-01,1,4226131000.0,
3388,ФИНСЕРВИС,45.2,2024-12-01,1,3614306000.0,
1481,СБЕРБАНК РОССИИ,99996,2024-12-01,1,9055641292000.0,
1481,СБЕРБАНК РОССИИ,533,2024-12-01,1,12611320000.0,
1481,СБЕРБАНК РОССИИ,468,2024-12-01,1,3396603000.0,Да
1810,АЗИАТСКО-ТИХООКЕАНСКИЙ БАНК,939,2024-12-01,1,1445290000.0,
2312,БАНК ДОМ.РФ,90.5,2024-12-01,1,94440737120000.0,
2312,БАНК ДОМ.РФ,302,2024-12-01,1,13948806000.0,
2312,БАНК ДОМ.РФ,304,2024-12-01,1,73094000.0,
2312,БАНК ДОМ.РФ,474,2024-12-01,1,274838647000.0,
2312,БАНК ДОМ.РФ,60.0,2024-12-01,1,8370761000.0,
330,САРАТОВ,90.5,2024-12-01,1,3272947000.0,
330,САРАТОВ,454,2024-12-01,1,57293000.0,Да
2590,АК БАРС,451,2024-12-01,1,33064659000.0,Да
2312,БАНК ДОМ.РФ,475,2024-12-01,1,1808046000.0,
3173,ВНЕШФИНБАНК,90.3,2024-12-01,1,6194000.0,
3173,ВНЕШФИНБАНК,475,2024-12-01,1,1875000.0,
3333,КОММЕРЦБАНК (ЕВРАЗИЯ),304,2024-12-01,1,20281000.0,
3417,НОВЫЙ ВЕК,60.0,2024-12-01,1,21918000.0,
3314,ЭЛЕКСНЕТ,609,2024-12-01,1,54143000.0,
3314,ЭЛЕКСНЕТ,60.0,2024-12-01,1,37461000.0,
2929,ББР БАНК,454,2024-12-01,1,2485933000.0,Да
3173,ВНЕШФИНБАНК,304,2024-12-01,1,58005000.0,
2879,АВАНГАРД,454,2024-12-01,1,15608000.0,Да
2275,УРАЛСИБ,609,2024-12-01,1,4724093000.0,
3013,РАЗВИТИЕ-СТОЛИЦА,304,2024-12-01,1,492000.0,
3341,МУРМАНСКИЙ РАСЧЕТНЫЙ ЦЕНТР,302,2024-12-01,1,9177000.0,
2998,ЭКСПОБАНК,45.0,2024-12-01,1,63155478000.0,
1,ЮНИКРЕДИТ БАНК,106,2024-12-01,1,24056472000.0,
1,ЮНИКРЕДИТ БАНК,459,2024-12-01,1,2121386000.0,
1,ЮНИКРЕДИТ БАНК,90.4,2024-12-01,1,69952141000.0,
101,БКС БАНК,90.6,2024-12-01,1,258677000.0,
101,БКС БАНК,504,2024-12-01,1,15779932000.0,
1927,МОДУЛЬБАНК,106,2024-12-01,1,31616000.0,
1143,ЦИФРА БАНК,45.0,2024-12-01,1,601754000.0,
1143,ЦИФРА БАНК,506,2024-12-01,1,120018000.0,
1307,ЭНЕРГОТРАНСБАНК,106,2024-12-01,1,704527000.0,
1352,НОВОБАНК,477,2024-12-01,1,345094000.0,
2766,ОТП БАНК,933,2024-12-01,1,51472011000.0,
2766,ОТП БАНК,90.4,2024-12-01,1,31316659000.0,
2015,СИБСОЦБАНК,105,2024-12-01,1,13000.0,
2015,СИБСОЦБАНК,474,2024-12-01,1,111993000.0,
106,СЕЛЬМАШБАНК,60.0,2024-12-01,1,6489000.0,
1573,РОСДОРБАНК,451,2024-12-01,1,1655292000.0,Да
1573,РОСДОРБАНК,60.0,2024-12-01,1,554617000.0,
2876,НИБ,60.0,2024-12-01,1,5700000.0,
1978,МОСКОВСКИЙ КРЕДИТНЫЙ БАНК,90.3,2024-12-01,1,266909826000.0,
2304,ТАВРИЧЕСКИЙ БАНК,506,2024-12-01,1,1431000.0,
1000,ВТБ,32.1,2024-12-01,1,445484877000.0,
1000,ВТБ,501,2024-12-01,1,670215912000.0,
2304,ТАВРИЧЕСКИЙ БАНК,451,2024-12-01,1,856704000.0,Да
1978,МОСКОВСКИЙ КРЕДИТНЫЙ БАНК,501,2024-12-01,1,94832085000.0,
1829,ИНБАНК,940,2024-12-01,1,0.0,
1829,ИНБАНК,458,2024-12-01,1,200498000.0,Да
2034,СЕРВИС РЕЗЕРВ,109,2024-12-01,1,11692000.0,
1354,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК,60.0,2024-12-01,1,6445324000.0,
1354,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК,45.2,2024-12-01,1,162541731000.0,
1354,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК,90.4,2024-12-01,1,63386125000.0,
1158,КУЗНЕЦКБИЗНЕСБАНК,106,2024-12-01,1,84070000.0,
1158,КУЗНЕЦКБИЗНЕСБАНК,619,2024-12-01,1,22924000.0,
2103,МУНИЦИПАЛЬНЫЙ КАМЧАТПРОФИТБАНК,604,2024-12-01,1,131546000.0,
2650,НООСФЕРА,45.2,2024-12-01,1,733031000.0,
1680,КРЕДИ АГРИКОЛЬ КИБ,609,2024-12-01,1,85895000.0,
1781,ЕВРОАЛЬЯНС,319,2024-12-01,1,1095000000.0,
170,АВТО ФИНАНС БАНК,304,2024-12-01,1,140000.0,
1151,КАЛУГА,20.0,2024-12-01,1,48441000.0,
1151,КАЛУГА,474,2024-12-01,1,2078000.0,
1151,КАЛУГА,90.6,2024-12-01,1,1099000.0,
1151,КАЛУГА,609,2024-12-01,1,8241000.0,
121,ЦЕНТРОКРЕДИТ,304,2024-12-01,1,447363000.0,
1326,АЛЬФА-БАНК,90.3,2024-12-01,1,220658904000.0,
1326,АЛЬФА-БАНК,20.0,2024-12-01,1,139734992000.0,
1370,УРАЛФИНАНС,60.0,2024-12-01,1,14102000.0,
2252,ТЕНДЕР-БАНК,302,2024-12-01,1,7822000.0,
1659,БАНК ОРАНЖЕВЫЙ,301,2024-12-01,1,2237465000.0,
2796,ВЯТИЧ,301,2024-12-01,1,19988000.0,
121,ЦЕНТРОКРЕДИТ,454,2024-12-01,1,24947000.0,Да
3247,МОСКВА-СИТИ,45.0,2024-12-01,1,1687516000.0,
2490,ГЕНБАНК,706,2024-12-01,1,17782723000.0,
2490,ГЕНБАНК,474,2024-12-01,1,940654000.0,
2506,БАНК РАУНД,609,2024-12-01,1,152249000.0,
2440,МЕТАЛЛИНВЕСТБАНК,451,2024-12-01,1,11367612000.0,Да
2440,МЕТАЛЛИНВЕСТБАНК,526,2024-12-01,1,22217000.0,
2440,МЕТАЛЛИНВЕСТБАНК,934,2024-12-01,1,22674000.0,
3202,НОКССБАНК,502,2024-12-01,1,57080000.0,
1312,ТАМБОВКРЕДИТПРОМБАНК,608,2024-12-01,1,14767000.0,
2755,НК БАНК,475,2024-12-01,1,61563000.0,
2867,ИШБАНК,939,2024-12-01,1,415560000.0,
2929,ББР БАНК,474,2024-12-01,1,3007138000.0,
2790,РОСЭКСИМБАНК,302,2024-12-01,1,736018000.0,
2790,РОСЭКСИМБАНК,451,2024-12-01,1,10278428000.0,Да
2790,РОСЭКСИМБАНК,706,2024-12-01,1,129796991000.0,
2998,ЭКСПОБАНК,933,2024-12-01,1,1116497000.0,
2518,КУБАНЬ КРЕДИТ,454,2024-12-01,1,13221179000.0,Да
2518,КУБАНЬ КРЕДИТ,90.4,2024-12-01,1,10815680000.0,
2664,СЛАВИЯ,90.4,2024-12-01,1,1592053000.0,
2664,СЛАВИЯ,45.0,2024-12-01,1,4190391000.0,
2659,АЛТАЙКАПИТАЛБАНК,99998,2024-12-01,1,4982144000.0,
2659,АЛТАЙКАПИТАЛБАНК,45.0,2024-12-01,1,2282149000.0,
2929,ББР БАНК,90.5,2024-12-01,1,266200531000.0,
2659,АЛТАЙКАПИТАЛБАНК,617,2024-12-01,1,28075000.0,
2659,АЛТАЙКАПИТАЛБАНК,451,2024-12-01,1,2000000.0,Да
1354,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК,474,2024-12-01,1,25728095000.0,
1354,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК,458,2024-12-01,1,29140256000.0,Да
1354,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК,449,2024-12-01,1,402688000.0,Да
1158,КУЗНЕЦКБИЗНЕСБАНК,45.0,2024-12-01,1,5417989000.0,
2494,БАНК КРЕДИТ СВИСС (МОСКВА),610,2024-12-01,1,0.0,
2659,АЛТАЙКАПИТАЛБАНК,20.0,2024-12-01,1,91697000.0,
316,ХКФ БАНК,620,2024-12-01,1,19096000.0,
2443,МЕТКОМБАНК,45.0,2024-12-01,1,26544791000.0,
2534,ПОЙДЁМ!,459,2024-12-01,1,315196000.0,
2853,СТОЛИЧНЫЙ КРЕДИТ,99996,2024-12-01,1,19724000.0,
2590,АК БАРС,47.1,2024-12-01,1,2288911000.0,
2576,ГАРАНТ-ИНВЕСТ,501,2024-12-01,1,581630000.0,
2807,ТРАНССТРОЙБАНК,45.2,2024-12-01,1,409404000.0,
2807,ТРАНССТРОЙБАНК,301,2024-12-01,1,665672000.0,
2645,ЕНИСЕЙСКИЙ ОБЪЕДИНЕННЫЙ БАНК,302,2024-12-01,1,29371000.0,
2576,ГАРАНТ-ИНВЕСТ,20.0,2024-12-01,1,7039634000.0,
2546,НОВИКОМБАНК,45.2,2024-12-01,1,30214548000.0,
2546,НОВИКОМБАНК,459,2024-12-01,1,666484000.0,
2802,ЙОШКАР-ОЛА,459,2024-12-01,1,18258000.0,
2722,МСКБ,45.2,2024-12-01,1,79109000.0,
2883,БИЗНЕС-СЕРВИС-ТРАСТ,612,2024-12-01,1,0.0,
2070,АЛТЫНБАНК,45.0,2024-12-01,1,24208000.0,
2402,ЕВРОФИНАНС МОСНАРБАНК,90.4,2024-12-01,1,417967000.0,
2402,ЕВРОФИНАНС МОСНАРБАНК,507,2024-12-01,1,59700000.0,
2611,ОБЪЕДИНЕННЫЙ КАПИТАЛ,90.5,2024-12-01,1,3908600000.0,
2312,БАНК ДОМ.РФ,32.2,2024-12-01,1,116386171000.0,
2551,ПЕТЕРБУРГСКИЙ СОЦИАЛЬНЫЙ КОМ. БАНК,454,2024-12-01,1,17772000.0,Да
236,СПЕЦСТРОЙБАНК,301,2024-12-01,1,63658000.0,
1973,АВТОКРЕДИТБАНК,90.6,2024-12-01,1,4786000.0,
85,САММИТ БАНК,90.6,2024-12-01,1,14064000.0,
3311,КРЕДИТ ЕВРОПА БАНК,90.6,2024-12-01,1,5132253000.0,
3311,КРЕДИТ ЕВРОПА БАНК,60.0,2024-12-01,1,2423491000.0,
3311,КРЕДИТ ЕВРОПА БАНК,90.3,2024-12-01,1,2000.0,
554,СОЛИДАРНОСТЬ,45.0,2024-12-01,1,23548846000.0,
554,СОЛИДАРНОСТЬ,507,2024-12-01,1,617301000.0,
3515,ЧАЙНА КОНСТРАКШН БАНК,302,2024-12-01,1,406831000.0,
3436,ПЕРВЫЙ КЛИЕНТСКИЙ БАНК,617,2024-12-01,1,54952000.0,
3436,ПЕРВЫЙ КЛИЕНТСКИЙ БАНК,304,2024-12-01,1,255814000.0,
3436,ПЕРВЫЙ КЛИЕНТСКИЙ БАНК,474,2024-12-01,1,269045000.0,
902,НОРВИК БАНК,106,2024-12-01,1,202631000.0,
903,ВЛАДБИЗНЕСБАНК,106,2024-12-01,1,156302000.0,
903,ВЛАДБИЗНЕСБАНК,45.2,2024-12-01,1,1909002000.0,
903,ВЛАДБИЗНЕСБАНК,60.0,2024-12-01,1,18026000.0,
903,ВЛАДБИЗНЕСБАНК,454,2024-12-01,1,652972000.0,Да
77,МОРСКОЙ БАНК,505,2024-12-01,1,43749000.0,
77,МОРСКОЙ БАНК,302,2024-12-01,1,249467000.0,
77,МОРСКОЙ БАНК,458,2024-12-01,1,4348049000.0,Да
77,МОРСКОЙ БАНК,474,2024-12-01,1,77515000.0,
328,РОССИЯ,45.0,2024-12-01,1,668438143000.0,
3532,ПЕРСПЕКТИВА,47.1,2024-07-01,1,93000.0,
990,ДРУЖБА,32.1,2024-12-01,1,540900000.0,
990,ДРУЖБА,474,2024-12-01,1,29434000.0,
843,ДАЛЬНЕВОСТОЧНЫЙ БАНК,604,2024-12-01,1,1670605000.0,
817,ЗАРЕЧЬЕ,32.1,2024-12-01,1,0.0,
328,РОССИЯ,90.4,2024-12-01,1,196035168000.0,
328,РОССИЯ,458,2024-12-01,1,11249109000.0,Да
650,ПОЧТА БАНК,706,2024-12-01,1,226248641000.0,
702,НИКО-БАНК,45.2,2024-12-01,1,4597177000.0,
702,НИКО-БАНК,451,2024-12-01,1,353980000.0,Да
702,НИКО-БАНК,60.0,2024-12-01,1,15714000.0,
3520,ИНЭКО,604,2024-12-01,1,3782000.0,
3520,ИНЭКО,617,2024-12-01,1,0.0,
438,КАМСКИЙ КОММЕРЧЕСКИЙ БАНК,106,2024-12-01,1,25656000.0,
438,КАМСКИЙ КОММЕРЧЕСКИЙ БАНК,458,2024-12-01,1,65535000.0,Да
354,ГАЗПРОМБАНК,939,2024-12-01,1,19760144000.0,
354,ГАЗПРОМБАНК,501,2024-12-01,1,82688028000.0,
438,КАМСКИЙ КОММЕРЧЕСКИЙ БАНК,474,2024-12-01,1,149338000.0,
435,СПБ Банк,90.5,2024-12-01,1,0.0,
574,ЗЕМЕЛЬНЫЙ,608,2024-12-01,1,69294000.0,
574,ЗЕМЕЛЬНЫЙ,90.6,2024-12-01,1,81107000.0,
3510,ЮМАНИ,90.6,2024-12-01,1,46995000.0,
3510,ЮМАНИ,304,2024-12-01,1,263000.0,
53,АЛЕКСАНДРОВСКИЙ,526,2024-12-01,1,0.0,
2816,БАНК СГБ,303,2024-12-01,1,142664979000.0,
3539,СПБ КЛИРИНГ,939,2024-12-01,1,77635000.0,
3539,СПБ КЛИРИНГ,526,2024-12-01,1,20210000.0,
429,УРАЛЬСКИЙ БАНК РЕКОНСТРУКЦИИ И РАЗВИТИЯ,60.0,2024-12-01,1,59489926000.0,
429,УРАЛЬСКИЙ БАНК РЕКОНСТРУКЦИИ И РАЗВИТИЯ,616,2024-12-01,1,0.0,
3421,НАЦИОНАЛЬНЫЙ СТАНДАРТ,706,2024-12-01,1,16094601000.0,
3421,НАЦИОНАЛЬНЫЙ СТАНДАРТ,45.0,2024-12-01,1,22946710000.0,
804,СЛАВЯНБАНК,319,2024-12-01,1,1557700000.0,
1144,БРАТСКИЙ АНКБ,319,2024-12-01,1,1145000000.0,
1144,БРАТСКИЙ АНКБ,60.0,2024-12-01,1,17291000.0,
1114,ХИМИК,301,2024-12-01,1,1437738000.0,
2070,АЛТЫНБАНК,90.6,2024-12-01,1,93874000.0,
1966,НБД-БАНК,502,2024-12-01,1,7153436000.0,
1966,НБД-БАНК,304,2024-12-01,1,22376000.0,
1966,НБД-БАНК,459,2024-12-01,1,28724000.0,
1810,АЗИАТСКО-ТИХООКЕАНСКИЙ БАНК,32.1,2024-12-01,1,1077409000.0,
2208,ФОРШТАДТ,99998,2024-12-01,1,12570074000.0,
2268,МТС-БАНК,304,2024-12-01,1,760658000.0,
2268,МТС-БАНК,32.2,2024-12-01,1,23317830000.0,
2245,КОСМОС,474,2024-12-01,1,20068000.0,
1732,ИК БАНК,706,2024-12-01,1,1874080000.0,
1557,ВУЗ-БАНК,617,2024-12-01,1,22939000.0,
2170,НАЦИОНАЛЬНЫЙ РЕЗЕРВНЫЙ БАНК,324,2024-12-01,1,0.0,
1896,ВОЛОГЖАНИН,612,2024-12-01,1,0.0,
1885,ФОРА-БАНК,20.0,2024-12-01,1,5160529000.0,
2209,ФК ОТКРЫТИЕ,45.2,2024-12-01,1,11198915000.0,
2374,НАРОДНЫЙ ДОВЕРИТЕЛЬНЫЙ БАНК,90.5,2024-12-01,1,305727000.0,
2374,НАРОДНЫЙ ДОВЕРИТЕЛЬНЫЙ БАНК,706,2024-12-01,1,2460726000.0,
21,ПРИМОРСКИЙ ТЕРРИТОРИАЛЬНЫЙ,604,2024-12-01,1,172993000.0,
21,ПРИМОРСКИЙ ТЕРРИТОРИАЛЬНЫЙ,45.2,2024-12-01,1,268402000.0,
21,ПРИМОРСКИЙ ТЕРРИТОРИАЛЬНЫЙ,32.2,2024-12-01,1,3600000.0,
21,ПРИМОРСКИЙ ТЕРРИТОРИАЛЬНЫЙ,458,2024-12-01,1,29106000.0,Да
1399,ЭЛИТА,20.0,2024-12-01,1,58535000.0,
1637,СДМ-БАНК,610,2024-12-01,1,26238000.0,
965,ПЕРВОУРАЛЬСКБАНК,478,2024-12-01,1,1379243000.0,
965,ПЕРВОУРАЛЬСКБАНК,90.4,2024-12-01,1,1246180000.0,
965,ПЕРВОУРАЛЬСКБАНК,610,2024-12-01,1,347000.0,
933,ТОРЖОК,90.6,2024-12-01,1,14994000.0,
933,ТОРЖОК,454,2024-12-01,1,2625000.0,Да
842,КЕТОВСКИЙ КОММЕРЧЕСКИЙ БАНК,706,2024-12-01,1,3936051000.0,
963,СОВКОМБАНК,447,2024-12-01,1,353081000.0,Да
965,ПЕРВОУРАЛЬСКБАНК,99998,2024-12-01,1,14078720000.0,
963,СОВКОМБАНК,20.0,2024-12-01,1,45361384000.0,
963,СОВКОМБАНК,474,2024-12-01,1,143383821000.0,
857,ДОЛИНСК,319,2024-12-01,1,3040000000.0,
857,ДОЛИНСК,32.1,2024-12-01,1,800000000.0,
783,РОЯЛ КРЕДИТ БАНК,45.2,2024-12-01,1,23727000.0,
646,ДАТАБАНК,451,2024-12-01,1,1722242000.0,Да
963,СОВКОМБАНК,319,2024-12-01,1,248000000000.0,
804,СЛАВЯНБАНК,474,2024-12-01,1,3227000.0,
1288,СТАВРОПОЛЬПРОМСТРОЙБАНК,304,2024-12-01,1,11012000.0,
2306,АБСОЛЮТ БАНК,604,2024-12-01,1,3770695000.0,
2306,АБСОЛЮТ БАНК,533,2024-12-01,1,254605000.0,
2306,АБСОЛЮТ БАНК,20.0,2024-12-01,1,3087270000.0,
2306,АБСОЛЮТ БАНК,449,2024-12-01,1,200850000.0,Да
2306,АБСОЛЮТ БАНК,90.3,2024-12-01,1,6618205000.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,60.0,2024-12-01,1,155143000.0,
2530,ЭКСИ-БАНК,60.0,2024-12-01,1,854927000.0,
1329,СОЛИД БАНК,304,2024-12-01,1,155315000.0,
1329,СОЛИД БАНК,20.0,2024-12-01,1,515870000.0,
1329,СОЛИД БАНК,302,2024-12-01,1,885557000.0,
1329,СОЛИД БАНК,612,2024-12-01,1,0.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,106,2024-12-01,1,762482000.0,
3507,СЕВЕРСТРОЙБАНК,60.0,2024-12-01,1,320000.0,
3231,АГОРА,474,2024-12-01,1,58344000.0,
3296,ПРОФЕССИОНАЛ БАНК,306,2024-12-01,1,37000.0,
1573,РОСДОРБАНК,502,2024-12-01,1,11389263000.0,
2914,АРЕСБАНК,32.2,2024-12-01,1,3786956000.0,
2763,ИНВЕСТТОРГБАНК,90.6,2024-12-01,1,20568963000.0,
3379,МАКСИМА,111,2024-12-01,1,8000000.0,
2289,РУССКИЙ СТАНДАРТ,454,2024-12-01,1,9361000.0,Да
3354,РЕНЕССАНС КРЕДИТ,933,2024-12-01,1,2640674000.0,
3354,РЕНЕССАНС КРЕДИТ,610,2024-12-01,1,62811000.0,
3354,РЕНЕССАНС КРЕДИТ,32.1,2024-12-01,1,6500000000.0,
3540,РДК,106,2024-12-01,1,14968000.0,
567,АКЦЕПТ,453,2024-12-01,1,34888000.0,Да
567,АКЦЕПТ,106,2024-12-01,1,539770000.0,
567,АКЦЕПТ,45.2,2024-12-01,1,4820452000.0,
567,АКЦЕПТ,449,2024-12-01,1,30000000.0,Да
2590,АК БАРС,608,2024-12-01,1,4398901000.0,
3407,БНП ПАРИБА БАНК,106,2024-12-01,1,196786000.0,
436,"БАНК ""САНКТ-ПЕТЕРБУРГ""",446,2024-12-01,1,50464301000.0,Да
2995,СТРОЙЛЕСБАНК,90.4,2024-12-01,1,1258654000.0,
3349,РОССЕЛЬХОЗБАНК,45.0,2024-12-01,1,3156814870000.0,
3349,РОССЕЛЬХОЗБАНК,459,2024-12-01,1,16861393000.0,
3354,РЕНЕССАНС КРЕДИТ,501,2024-12-01,1,5744346000.0,
3354,РЕНЕССАНС КРЕДИТ,502,2024-12-01,1,967959000.0,
3224,БАНК МИР ПРИВИЛЕГИЙ,60.0,2024-12-01,1,27075000.0,
3224,БАНК МИР ПРИВИЛЕГИЙ,304,2024-12-01,1,178244000.0,
2707,ЛОКО-БАНК,45.0,2024-12-01,1,4390936000.0,
2707,ЛОКО-БАНК,301,2024-12-01,1,7589907000.0,
3224,БАНК МИР ПРИВИЛЕГИЙ,458,2024-12-01,1,8452000.0,Да
3242,МЕЖБАНКОВСКИЙ КРЕДИТНЫЙ СОЮЗ,302,2024-12-01,1,709000.0,
3194,СИТИ ИНВЕСТ БАНК,45.2,2024-12-01,1,1809838000.0,
